runtime,instance,async,image,sql,setting,load,entity_count,start_time,stop_time,time,success_line,statistics,group,note
1743173473,1,60,wikibase/wikibase:1.39.1-wmde.11,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743173503,1743173552,49,5006,{},1,
1743173565,1,60,wikibase/wikibase:1.40.3-wmde.19,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743173599,1743173647,48,5006,{},1,
1743173659,1,60,wikibase/wikibase:1.41.1-wmde.20,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743173691,1743173742,51,5006,{},1,
1743173757,1,60,wikibase/wikibase:mw1.42.5,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743173785,1743173834,49,5006,{},1,
1743173847,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743173874,1743173930,56,5006,{},1,
1743174255,1,10,wikibase/wikibase:1.39.1-wmde.11,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743174287,1743174372,85,5006,{},1,
1743174384,1,10,wikibase/wikibase:1.40.3-wmde.19,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743174417,1743174496,79,5006,{},1,
1743174511,1,10,wikibase/wikibase:1.41.1-wmde.20,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743174545,1743174625,80,5006,{},1,
1743174638,1,10,wikibase/wikibase:mw1.42.5,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743174664,1743174744,80,5006,{},1,
1743174759,1,10,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743174783,1743174867,84,5006,{},1,
1743174880,1,30,wikibase/wikibase:1.39.1-wmde.11,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743174912,1743174963,51,5006,{},1,
1743174975,1,30,wikibase/wikibase:1.40.3-wmde.19,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743175010,1743175056,46,5006,{},1,
1743175071,1,30,wikibase/wikibase:1.41.1-wmde.20,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743175104,1743175151,47,5006,{},1,
1743175164,1,30,wikibase/wikibase:mw1.42.5,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743175190,1743175246,56,5006,{},1,
1743175259,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743175286,1743175331,45,5006,{},1,
# db testing again
1743175746,1,30,wikibase/wikibase:mw1.43.0,mariadb:10.9,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743175772,1743175820,48,5006,{},1,
1743175834,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743175858,1743175905,47,5006,{},1,
1743176049,1,30,wikibase/wikibase:mw1.43.0,mariadb:10.9,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743176075,1743176120,45,5006,{},1,
1743176132,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743176158,1743176204,46,5006,{},1,
1743176219,1,30,wikibase/wikibase:mw1.43.0,mariadb:10.9,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743176245,1743176290,45,5006,{},1,
1743176303,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743176329,1743176374,45,5006,{},1,
1743176389,1,30,wikibase/wikibase:mw1.43.0,mariadb:10.9,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743176412,1743176460,48,5006,{},1,
1743176473,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743176498,1743176542,44,5006,{},1,
1743176557,1,30,wikibase/wikibase:mw1.43.0,mariadb:10.9,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743176581,1743176628,47,5006,{},1,
1743176641,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743176667,1743176711,44,5006,{},1,
1743176724,1,30,wikibase/wikibase:mw1.43.0,mariadb:10.9,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743176750,1743176795,45,5006,{},1,
1743176810,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743176836,1743176881,45,5006,{},1,
1743176893,1,30,wikibase/wikibase:mw1.43.0,mariadb:10.9,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743176920,1743176965,45,5006,{},1,
